"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"endoderm formation (GO:0001706)","2/36",0.0287146079887951,0.213670547062524,0,0,8.04016227180527,28.5453844658596,"LAMB3;INHBA"
"positive regulation of substrate adhesion-dependent cell spreading (GO:1900026)","2/36",0.0287146079887951,0.213670547062524,0,0,8.04016227180527,28.5453844658596,"CASS4;LIMS2"
"organonitrogen compound biosynthetic process (GO:1901566)","4/158",0.0293653254550959,0.213670547062524,0,0,3.57805830533103,12.6231775473026,"ACHE;SPTLC3;SPNS2;INHBA"
"skeletal system development (GO:0001501)","4/158",0.0293653254550959,0.213670547062524,0,0,3.57805830533103,12.6231775473026,"NOG;CDH11;CHI3L1;TNFRSF11B"
"regulation of cell communication (GO:0010646)","2/38",0.031739027112875,0.213670547062524,0,0,7.59272030651341,26.1964659842483,"ANXA1;MGLL"
"negative regulation of secretion by cell (GO:1903531)","2/39",0.033296327703809,0.213670547062524,0,0,7.38713886300093,25.1333228861376,"IL11;ANXA1"
"odontogenesis (GO:0042476)","2/39",0.033296327703809,0.213670547062524,0,0,7.38713886300093,25.1333228861376,"INHBA;AQP1"
"cellular transition metal ion homeostasis (GO:0046916)","3/96",0.0338578653568288,0.213670547062524,0,0,4.42652329749104,14.9863662191179,"TFR2;LCN2;HMOX1"
"regulation of MAPK cascade (GO:0043408)","4/166",0.0342944181359612,0.213670547062524,0,0,3.39998273331607,11.4673688570884,"PKHD1;IL11;CCN1;CD24"
"negative regulation of blood coagulation (GO:0030195)","2/40",0.0348829998569637,0.213670547062524,0,0,7.1923774954628,24.1358616227902,"SERPINE2;F3"
"negative regulation of B cell differentiation (GO:0045578)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"INHBA"
"negative regulation of cardiac muscle cell proliferation (GO:0060044)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"NOG"
"alpha-beta T cell differentiation (GO:0046632)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"ANXA1"
"negative regulation of CREB transcription factor activity (GO:0032792)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"DDIT3"
"atrial cardiac muscle tissue morphogenesis (GO:0055009)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"NOG"
"negative regulation of gonadotropin secretion (GO:0032277)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"INHBA"
"BMP signaling pathway involved in heart development (GO:0061312)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"NOG"
"negative regulation of IRE1-mediated unfolded protein response (GO:1903895)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"DNAJB9"
"camera-type eye photoreceptor cell differentiation (GO:0060219)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"SDK2"
"negative regulation of macrophage differentiation (GO:0045650)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"INHBA"
"carbon dioxide transport (GO:0015670)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"AQP1"
"negative regulation of PERK-mediated unfolded protein response (GO:1903898)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"PPP1R15A"
"negative regulation of plasminogen activation (GO:0010757)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"SERPINE2"
"negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding (GO:1903026)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"DDIT3"
"regulation of hormone metabolic process (GO:0032350)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"STC2"
"negative regulation of vitamin D biosynthetic process (GO:0010957)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"SNAI2"
"regulation of inositol trisphosphate biosynthetic process (GO:0032960)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"HRH1"
"nephron tubule formation (GO:0072079)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"PAX8"
"neutral lipid catabolic process (GO:0046461)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"MGLL"
"regulation of nucleotide-binding oligomerization domain containing signaling pathway (GO:0070424)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"BIRC3"
"embryonic skeletal joint morphogenesis (GO:0060272)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"NOG"
"establishment of T cell polarity (GO:0001768)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"CCR7"
"positive regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000563)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"CD55"
"regulation of vitamin D receptor signaling pathway (GO:0070562)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"SNAI2"
"positive regulation of fertilization (GO:1905516)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"CFAP69"
"hemoglobin metabolic process (GO:0020027)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"INHBA"
"response to prostaglandin (GO:0034694)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"CCR7"
"response to salt stress (GO:0009651)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"AQP1"
"positive regulation of prostaglandin biosynthetic process (GO:0031394)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"ANXA1"
"mature conventional dendritic cell differentiation (GO:0097029)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"CCR7"
"metanephric distal tubule development (GO:0072235)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"PAX8"
"metanephric epithelium development (GO:0072207)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"PAX8"
"metanephric nephron tubule morphogenesis (GO:0072282)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"PAX8"
"metanephric renal vesicle morphogenesis (GO:0072283)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"PAX8"
"middle ear morphogenesis (GO:0042474)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"NOG"
"protein K29-linked deubiquitination (GO:0035523)","1/5",0.0362170961468868,0.213670547062524,0,0,33.9880136986301,112.779842848131,"TNFAIP3"
"import into cell (GO:0098657)","2/41",0.0364985340923611,0.213670547062524,0,0,7.00760389036251,23.1985548185289,"SLC22A4;IL10RA"
"positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)","4/171",0.0376052233950213,0.213670547062524,0,0,3.2973493572296,10.817324918586,"HMOX1;SECTM1;CCR7;BIRC3"
"regulation of chemokine production (GO:0032642)","2/42",0.0381424267287022,0.213670547062524,0,0,6.83206896551724,22.3164617356035,"HMOX1;SNAI2"
"regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)","2/42",0.0381424267287022,0.213670547062524,0,0,6.83206896551724,22.3164617356035,"TNFAIP3;HMOX1"
"ceramide biosynthetic process (GO:0046513)","2/42",0.0381424267287022,0.213670547062524,0,0,6.83206896551724,22.3164617356035,"SPTLC3;ALOXE3"
"regulation of canonical Wnt signaling pathway (GO:0060828)","5/253",0.03920813171791,0.213670547062524,0,0,2.78353589277601,9.01551399209179,"DDIT3;NOG;SNAI2;LRP4;DKK1"
"calcium-mediated signaling (GO:0019722)","3/102",0.0394289246688958,0.213670547062524,0,0,4.15698653198653,13.4405999976654,"RCAN1;MCTP1;CCR7"
"cation transport (GO:0006812)","4/174",0.0396770287676403,0.213670547062524,0,0,3.2386672151378,10.4511236547307,"SLC22A4;KCND3;SGK1;AQP1"
"negative regulation of proteolysis (GO:0045861)","2/43",0.0398141798494407,0.213670547062524,0,0,6.66509671993272,21.4851535763548,"SERPINE2;CHAC1"
"positive regulation of leukocyte mediated cytotoxicity (GO:0001912)","2/43",0.0398141798494407,0.213670547062524,0,0,6.66509671993272,21.4851535763548,"RAET1E;CADM1"
"branching morphogenesis of an epithelial tube (GO:0048754)","2/44",0.0415133012372833,0.213670547062524,0,0,6.50607553366174,20.7006498207443,"PKHD1;PAX8"
"regulation of endothelial cell apoptotic process (GO:2000351)","2/44",0.0415133012372833,0.213670547062524,0,0,6.50607553366174,20.7006498207443,"IL11;TNFAIP3"
"neurogenesis (GO:0022008)","2/44",0.0415133012372833,0.213670547062524,0,0,6.50607553366174,20.7006498207443,"ANXA1;CHAC1"
"neural crest cell development (GO:0014032)","2/45",0.0432393043038671,0.213670547062524,0,0,6.35445068163593,19.9593637494972,"SEMA3A;SNAI2"
"negative regulation of astrocyte differentiation (GO:0048712)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"NOG"
"negative regulation of cardiac muscle cell differentiation (GO:2000726)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"DKK1"
"negative regulation of cardiac muscle tissue growth (GO:0055022)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"NOG"
"amino-acid betaine transport (GO:0015838)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"SLC22A4"
"amylin receptor signaling pathway (GO:0097647)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"ADM"
"B cell chemotaxis (GO:0035754)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"HSD3B7"
"carnitine transport (GO:0015879)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"SLC22A4"
"cell junction disassembly (GO:0150146)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"DKK1"
"regulation of digestive system process (GO:0044058)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"SGK1"
"cellular response to granulocyte macrophage colony-stimulating factor stimulus (GO:0097011)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"CSF2"
"cellular response to iron ion (GO:0071281)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"TFR2"
"negative regulation of toll-like receptor 2 signaling pathway (GO:0034136)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"TNFAIP3"
"regulation of hormone biosynthetic process (GO:0046885)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"STC2"
"cellular water homeostasis (GO:0009992)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"AQP1"
"negative regulation of vitamin metabolic process (GO:0046137)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"SNAI2"
"chitin catabolic process (GO:0006032)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"CHI3L1"
"chitin metabolic process (GO:0006030)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"CHI3L1"
"peroxisome proliferator activated receptor signaling pathway (GO:0035357)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"ALOXE3"
"embryonic skeletal joint development (GO:0072498)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"NOG"
"positive regulation of antigen processing and presentation (GO:0002579)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"CCR7"
"establishment of lymphocyte polarity (GO:0001767)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"CCR7"
"regulation of saliva secretion (GO:0046877)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"AQP1"
"positive regulation of cholesterol metabolic process (GO:0090205)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"ABCG1"
"gamma-aminobutyric acid transport (GO:0015812)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"SLC6A12"
"positive regulation of dendritic cell antigen processing and presentation (GO:0002606)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"CCR7"
"glomerular epithelial cell differentiation (GO:0072311)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"CD24"
"positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902237)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"DDIT3"
"regulation of vitamin D biosynthetic process (GO:0060556)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"SNAI2"
"positive regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902043)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"ATF3"
"renal filtration cell differentiation (GO:0061318)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"CD24"
"response to gonadotropin (GO:0034698)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"PAX8"
"response to granulocyte macrophage colony-stimulating factor (GO:0097012)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"CSF2"
"hepatocyte differentiation (GO:0070365)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"ANXA1"
"positive regulation of kidney development (GO:0090184)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"NOG"
"positive regulation of osteoblast proliferation (GO:0033690)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"CCN1"
"macromolecule biosynthetic process (GO:0009059)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"COL5A1"
"T-tubule organization (GO:0033292)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"DYSF"
"mesenchymal to epithelial transition involved in metanephros morphogenesis (GO:0003337)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"PAX8"
"positive regulation of tau-protein kinase activity (GO:1902949)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"DKK1"
"positive regulation of Wnt signaling pathway, planar cell polarity pathway (GO:2000096)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"DKK1"
"ventricular compact myocardium morphogenesis (GO:0003223)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"NOG"
"pronephros development (GO:0048793)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"PAX8"
"protein deubiquitination involved in ubiquitin-dependent protein catabolic process (GO:0071947)","1/6",0.043302652246408,0.213670547062524,0,0,27.1890410958904,85.3611199577683,"TNFAIP3"
"supramolecular fiber organization (GO:0097435)","6/351",0.0453899702938798,0.213670547062524,0,0,2.40616712920136,7.44098550650707,"COL5A1;LAMB3;COL5A3;CLIP4;CORO6;TCHH"
"lipid transport (GO:0006869)","3/109",0.046478266117293,0.213670547062524,0,0,3.8810927672956,11.9101828794073,"ABCA1;SPNS2;ABCG1"
"negative regulation of cold-induced thermogenesis (GO:0120163)","2/47",0.04677003707059,0.213670547062524,0,0,6.07141762452107,18.5937924566406,"DDIT3;ARRDC3"
"regulation of cellular metabolic process (GO:0031323)","2/47",0.04677003707059,0.213670547062524,0,0,6.07141762452107,18.5937924566406,"DKK1;ABCG1"
"epithelial to mesenchymal transition (GO:0001837)","2/47",0.04677003707059,0.213670547062524,0,0,6.07141762452107,18.5937924566406,"NOG;SNAI2"
"regulation of wound healing (GO:0061041)","2/47",0.04677003707059,0.213670547062524,0,0,6.07141762452107,18.5937924566406,"ANXA1;TNFAIP3"
"positive regulation of neuron death (GO:1901216)","2/47",0.04677003707059,0.213670547062524,0,0,6.07141762452107,18.5937924566406,"DDIT3;DKK1"
"regulation of protein kinase activity (GO:0045859)","3/110",0.0475328815212593,0.213670547062524,0,0,3.8446261682243,11.7120137406703,"TRIB3;CCR7;CCN1"
"regulation of interleukin-2 production (GO:0032663)","2/48",0.0485738213216796,0.213670547062524,0,0,5.93913043478261,17.9639129135609,"ANXA1;TNFAIP3"
"positive regulation of blood vessel endothelial cell migration (GO:0043536)","2/48",0.0485738213216796,0.213670547062524,0,0,5.93913043478261,17.9639129135609,"ANXA1;HMOX1"
"positive regulation of cell migration (GO:0030335)","5/269",0.0487549438445256,0.213670547062524,0,0,2.61270273154076,7.89284085367075,"SEMA3A;CASS4;SNAI2;CCN1;F3"
"acylglycerol acyl-chain remodeling (GO:0036155)","1/7",0.050336470210122,0.213670547062524,0,0,22.6563926940639,67.7205334778501,"MGLL"
"negative regulation of cardiocyte differentiation (GO:1905208)","1/7",0.050336470210122,0.213670547062524,0,0,22.6563926940639,67.7205334778501,"DKK1"
"ammonium transport (GO:0015696)","1/7",0.050336470210122,0.213670547062524,0,0,22.6563926940639,67.7205334778501,"AQP1"
"negative regulation of dendritic cell apoptotic process (GO:2000669)","1/7",0.050336470210122,0.213670547062524,0,0,22.6563926940639,67.7205334778501,"CCR7"
"calcitonin family receptor signaling pathway (GO:0097646)","1/7",0.050336470210122,0.213670547062524,0,0,22.6563926940639,67.7205334778501,"ADM"
"negative regulation of lymphocyte differentiation (GO:0045620)","1/7",0.050336470210122,0.213670547062524,0,0,22.6563926940639,67.7205334778501,"INHBA"
"cellular response to caffeine (GO:0071313)","1/7",0.050336470210122,0.213670547062524,0,0,22.6563926940639,67.7205334778501,"CACNA1S"
"negative regulation of retinoic acid receptor signaling pathway (GO:0048387)","1/7",0.050336470210122,0.213670547062524,0,0,22.6563926940639,67.7205334778501,"CYP26B1"
"cellular response to gonadotropin stimulus (GO:0071371)","1/7",0.050336470210122,0.213670547062524,0,0,22.6563926940639,67.7205334778501,"PAX8"
